NAME,ADDRESS,LATITUDE,LONGITUDE,RATING
"Pirate Putt","1718 Madison Ave, Council Bluffs, IA 51503, USA",41.2431249,-95.8275665,4.5
"Magic Carpet Golf","6925 S Virginia St, Reno, NV 89511, USA",39.4634427,-119.7833052,4.3
"KISS by Monster Mini Golf","3700 W Flamingo Rd, Las Vegas, NV 89103, USA",36.1167873,-115.1859453,4.4
"Cosmic Mini Golf Underwater Adventure","1300 W Sunset Rd #2401, Henderson, NV 89014, USA",36.0671229,-115.0428251,2.1
"Twilight Zone by Monster Mini Golf","Ballys Hotel, 3645 S Las Vegas Blvd, Las Vegas, NV 89109, United States",36.1141455,-115.1708272,4.7
"Pure Putt Inc","251 Jeanell Dr, Carson City, NV 89703, USA",39.1796646,-119.7687384,4.0
"Kings Beach Miniature Golf","8693 N Lake Blvd, Kings Beach, CA 96143, USA",39.2355236,-120.0198449,4.4
"Wild Island Family Adventure Park - Waterpark","250 Wild Island Ct, Sparks, NV 89434, USA",39.5308651,-119.7137743,4.4
"Grand Adventure Land","2500 E 2nd St, Reno, NV 89595, USA",39.5234840,-119.7804050,3.6
"Coconut Bowl at Wild Island","1855 E Lincoln Way, Sparks, NV 89434, USA",39.5328999,-119.7122082,4.3
"Captain's Cove Adventure Golf","814 Lafayette Rd, Hampton, NH 03842, USA",42.9499718,-70.8328679,4.0
"Pirate's Cove Adventure Golf","2001 White Mountain Hwy, North Conway, NH 03860, USA",44.0341314,-71.1203143,4.5
"Hobo Hills Adventure Golf","127 Main St, Lincoln, NH 03251, USA",44.0375355,-71.6763926,4.4
"Pirate's Cove Adventure Golf","3253 US-3, Meredith, NH 03253, USA",43.6233380,-71.4864790,4.3
"Pirate's Cove Adventure Golf","4 Daniel Webster Hwy, Winnisquam, NH 03289, USA",43.5013560,-71.5161620,4.4
"Chuckster's","9 Bailey Rd, Chichester, NH 03258, USA",43.2441627,-71.4444075,4.5
"Twinkletown Miniature Golf","3 Arrowcrest Dr, Swanzey, NH 03446, USA",42.8897313,-72.2432955,4.6
"Moose Meadow Mini Golf","240 Main St, Gorham, NH 03581, USA",44.3938835,-71.1869704,4.1
"Paradise Falls Mini Golf LLC","252 Lee Rd, Moultonborough, NH 03254, USA",43.7509017,-71.3711491,4.8
"Mel's Funway Park","454 Charles Bancroft Hwy, Litchfield, NH 03052, USA",42.8805620,-71.4678650,4.1
"Mammoth Green Driving Range and Mini Golf","135 Nashua Rd, Londonderry, NH 03053, USA",42.8446000,-71.3632980,5.0
"Buc's Lagoon","59 Ocean Blvd, Hampton, NH 03842, USA",42.9037170,-70.8122280,4.3
"Sagamore Golf, Inc.","101 North Road, North Hampton, NH 03862, USA",42.9924070,-70.8417090,3.8
"White Lake Speedway Inc.","1799 White Mountain Hwy, Tamworth, NH 03886, USA",43.8315080,-71.2081310,4.1
"Glowgolf","1500 S Willow St #100, Manchester, NH 03103, USA",42.9567835,-71.4313416,2.9
"Legends Golf & Family Rec","18 Legends Dr, Hooksett, NH 03106, USA",43.0535944,-71.4452934,4.3
"Casino Mini Golf","169 Ocean Blvd, Hampton, NH 03842, USA",42.9096146,-70.8110187,3.5
"Chuckster's - Hooksett","53 Hackett Hill Rd, Hooksett, NH 03106, USA",43.0805122,-71.4779079,5.0
"Hilltop Fun Center--Please see website for most updated hours","165 NH-108, Somersworth, NH 03878, USA",43.2382844,-70.8975176,4.4
"Jays Bayside","5 Mt Major Hwy, Alton Bay, NH 03810, USA",43.4703580,-71.2358619,4.4
"Putter's Village","19 Center St, Wolfeboro, NH 03894, USA",43.5852794,-71.2061557,5.0
"Brookstone Park","14 NH-111, Derry, NH 03038, USA",42.8550534,-71.2102422,4.4
"White Mountain Family Golf","17 Town Hall Rd, Intervale, NH 03845, USA",44.1042798,-71.1544739,4.0
"Fore-U Golf Center","298 N Plainfield Rd, West Lebanon, NH 03784, USA",43.6218140,-72.3297330,4.5
"Max's Country Golf","383 Middlesex Rd, Tyngsborough, MA 01879, USA",42.6926293,-71.4340023,4.2
"Putters Miniature Golf","792 US-5 #2, Dummerston, VT 05301, USA",42.9156950,-72.5363850,NONE
"Shipwrecked Mini Golf","83 Natural High Rd, Lebanon, ME 04027, United States",43.3396600,-70.9297110,5.0
"Jurassic Mini-Golf","167 Elm St, Salisbury, MA 01952, USA",42.8437003,-70.8911474,3.8
"Logs of Fun","36 Endicott St E, Laconia, NH 03246, USA",43.6037380,-71.4541660,3.7
"Amherst Country Club","72 Ponemah Rd, Amherst, NH 03031, USA",42.8294385,-71.6040416,4.2
"Cedarland","888 Boston Rd, Haverhill, MA 01835, USA",42.7542238,-71.1025681,3.7
"Daytona Fun Park","36 Endicott St E, Laconia, NH 03246, USA",43.6030440,-71.4508590,3.5
"Sagamore Golf","22 North Road, North Hampton, NH 03862, USA",42.9882708,-70.8216150,4.6
"Ponemah Green Family Golf Center","55 Ponemah Rd, Amherst, NH 03031, USA",42.8324683,-71.6129219,4.3
"Jay Gee's Ice Cream and Fun Center","602 Lowell St, Methuen, MA 01844, USA",42.6961960,-71.2258240,4.6
"Kimball Farm Miniature Golf","400 Littleton Rd, Westford, MA 01886, USA",42.5503764,-71.4591010,4.4
"Funspot","579 Endicott St N, Laconia, NH 03246, USA",43.6137257,-71.4773852,4.5
"Paradise Family Golf","25 Lonergan Rd, Middleton, MA 01949, USA",42.5741419,-70.9979227,4.6
"Green Meadow Golf Club","59 Steele Rd, Hudson, NH 03051, USA",42.7149184,-71.4305448,4.2
"Pease Golf Course","200 Grafton Rd, Portsmouth, NH 03801, USA",43.0590695,-70.8082510,4.4
"Pleasant Valley Miniature Golf","93 NJ-73, Voorhees Township, NJ 08043, USA",39.8265430,-74.9284030,4.5
"Pine Creek Miniature Golf","394 NJ-31, Ringoes, NJ 08551, USA",40.3937220,-74.8428330,4.7
"Hole In One Miniature Golf","910 NJ-36, Leonardo, NJ 07737, USA",40.4136088,-74.0558210,4.5
"Essex County Safari MiniGolf","9 Cherry Ln, West Orange, NJ 07052, USA",40.7686767,-74.2846252,4.5
"Flamingo Miniature Golf Course","Long Beach Blvd & W 5th St, Ship Bottom, NJ 08008, USA",39.6519803,-74.1740810,4.9
"Castle Cove Mini Golf & Arcade","705 Rt 15 South, Lake Hopatcong, NJ 07849, United States",40.9576498,-74.5961977,4.6
"Essex County Safari MiniGolf","560 Northfield Ave, West Orange, NJ 07052, USA",40.7689434,-74.2819011,4.0
"Island Miniature Golf","4501 New Jersey Ave, Wildwood, NJ 08260, USA",38.9855770,-74.8223290,4.5
"Cape May Miniature Golf","315 Jackson St, Cape May, NJ 08204, USA",38.9340175,-74.9252592,4.3
"Monster Mini Golf","49 E Midland Ave, Paramus, NJ 07652, USA",40.9487370,-74.0683310,4.3
"Monster Mini Golf","749 Hope Rd, Eatontown, NJ 07724, USA",40.2780580,-74.0751115,4.4
"Harris Miniature Golf Inc.","141 W Burk Ave, Wildwood, NJ 08260, USA",38.9869057,-74.8241312,4.0
"Monster Mini Golf","194 U.S. 46, Fairfield, NJ 07004, USA",40.8730119,-74.3026928,4.4
"Monster Mini Golf","775 US-1, Edison, NJ 08817, USA",40.5130160,-74.3840180,4.2
"Lake Hopatcong Golf Club","37 Nolans Point Park Rd, Lake Hopatcong, NJ 07849, USA",40.9479809,-74.6294684,4.7
"Congo Falls Adventure Golf","1132 Boardwalk, Ocean City, NJ 08226, USA",39.2732698,-74.5766437,4.2
"Bluegrass Mini Golf","175 Oceanport Avenue, (Port-au-Peck Avenue entrance), Oceanport, NJ 07757, United States",40.3125120,-74.0183370,4.9
"Paramus Mini Golf","314 Paramus Rd, Paramus, NJ 07652, USA",40.9472217,-74.0924694,NONE
"Atlantic City Miniature Golf","1 Kennedy Plz, Atlantic City, NJ 08401, United States",39.3539783,-74.4372976,4.0
"Pirate Island Miniature Golf","3302 Landis Ave, Sea Isle City, NJ 08243, USA",39.1607760,-74.6871450,4.3
"Pirate Island Miniature Golf","2738 Dune Dr, Avalon, NJ 08202, USA",39.0976680,-74.7217730,4.2
"Smuggler's Quay Adventure Golf","800 Ocean Terrace, Seaside Heights, NJ 08751, USA",39.9428723,-74.0711305,4.8
"Lighthouse Point Miniature Golf Club","801 Boardwalk, Point Pleasant Beach, NJ 08742, USA",40.0894700,-74.0379960,4.3
"Closter Golf Center","153 Homans Ave, Closter, NJ 07624, USA",40.9717881,-73.9543147,4.2
"Port O-Call Miniature Golf","1021 Atlantic City Blvd, Bayville, NJ 08721, USA",39.8752941,-74.1672129,3.0
"Medieval Fantasy Mini Golf","1336 Boardwalk, Ocean City, NJ 08226, USA",39.2716570,-74.5801210,3.9
"Haunted Golf","824 Boardwalk, Ocean City, NJ 08226, USA",39.2754330,-74.5703970,3.9
"Hyatt HIlls Golf Complex","1300 Raritan Rd, Clark, NJ 07066, USA",40.6337958,-74.3094863,4.1
"Willowbrook Golf Center","366 US 46 East, Wayne, NJ 07470, United States",40.8935970,-74.2484650,4.2
"OC Adventure Golf","Boardwalk, Ocean City, NJ 08226, USA",39.2760863,-74.5687426,3.3
"Farmview Golf Center","15 East Ave, Hackettstown, NJ 07840, USA",40.8432398,-74.8191641,4.5
"Mr Tee's Putt & Play","101 S Bay Ave, Beach Haven, NJ 08008, USA",39.5623594,-74.2406213,4.4
"Pirate Island Golf Ocean City","112 E 9th St, Ocean City, NJ 08226, USA",39.2799240,-74.5781140,4.4
"Hartland Golf & Arcade","2801 Long Beach Blvd, Ship Bottom, NJ 08008, USA",39.6375557,-74.1857585,4.5
"Offshore Adventure Golf","1084 Route 47 S, Rio Grande, NJ 08242, United States",39.0179684,-74.8821734,4.5
"Winslow Golf Center","276 NJ-73, Hammonton, NJ 08037, USA",39.6801571,-74.8870323,3.9
"Shipwreck Island Mini Golf","800 Ocean Ave, Bradley Beach, NJ NJ 07720, USA",40.2037134,-74.0063544,4.4
"Starlux Mini Golf","4800 Ocean Ave, Wildwood, NJ 08260, USA",38.9807397,-74.8204474,4.5
"Harbor Light Golf","10200 Pacific Ave, Wildwood, NJ 08260, USA",38.9592305,-74.8560130,4.2
"Hamilton Golf Center","5 Justice Samuel A Alito Jr Way, Hamilton Township, NJ 08619, USA",40.2123711,-74.6979064,3.5
"Jurassic Golf","300 New Jersey Ave, Wildwood, NJ 08260, USA",39.0065781,-74.7958318,4.1
"Gino's Golf & Paintball","669 NJ-45, Mantua Township, NJ 08051, USA",39.7749916,-75.1875253,4.5
"Dragon's Lair Mini Golf","3616 Boardwalk, Wildwood, NJ 08260, USA",38.9863428,-74.8116011,3.6
"Lava Golf (closed until next season)","602 Grand Central Ave, Lavallette, NJ 08735, USA",39.9737814,-74.0686287,4.0
"Windsor Greens Golf Center","398 Princeton Hightstown Rd, West Windsor Township, NJ 08550, USA",40.2893540,-74.5725220,4.1
"Colonial Park Putting Course","156 Mettlers Rd, Somerset, NJ 08873, USA",40.5108415,-74.5609703,4.5
"Sand Trap Mini Golf","102 W 23rd St, Ship Bottom, NJ 08008, USA",39.6405563,-74.1834533,4.1
"Castlegate Restaurant & Mini Golf","67 NJ-57, Phillipsburg, NJ 08865, USA",40.7000028,-75.1598240,4.3
"Stockton Mini Golf","801 Beach Ave, Cape May, NJ 08204, USA",38.9308870,-74.9163830,3.9
"Tee-Time Golf","E 7th St, Ocean City, NJ 08226, USA",39.2767586,-74.5666859,4.7
"Ocean Putt Golf","401 Beach Ave, Cape May, NJ 08204, USA",38.9304693,-74.9217967,4.0
"Island Mini Golf","603 Long Beach Blvd, Surf City, NJ 08008, USA",39.6589611,-74.1685969,4.1
"Sandbar Mini Golf","1011 Long Beach Blvd, Surf City, NJ 08008, USA",39.6614982,-74.1664851,3.8
"Hole-In-One Golf Center","530 NJ-33, Millstone, NJ 08535, USA",40.2626439,-74.4122878,2.6
"Landis Links Mini Golf","73 Landis Ave Unit B, Bridgeton, NJ 08302, USA",39.4639370,-75.2029720,4.2
"Golf Land","801 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, USA",39.8501176,-74.9774653,3.9
"Anchor Golf Center","21 NJ-10, Whippany, NJ 07981, USA",40.8124570,-74.3958350,4.2
"Castaway Cove","300 Ocean Ave, Point Pleasant Beach, NJ 08742, USA",40.0939009,-74.0371261,4.1
"Mr. Tees 36 Hole Mini Golf","18 W 18th St, Long Beach Township, NJ 08008, USA",39.5751708,-74.2333061,4.8
"Wacky Rooftop Golf","800 Boardwalk, Seaside Heights, NJ 08751, USA",39.9427660,-74.0703090,4.0
"Opry GlowGolf Santa Fe","4250 Cerrillos Rd Suite 1296, Santa Fe, NM 87507, USA",35.6359168,-106.0146162,3.5
"Serendipity Fun Center","340 Los Cerritos Rd NW, Los Lunas, NM 87031, United States",34.8165292,-106.7499313,4.0
"Lazy D Ranch","26 Unicorn Ln, Alamogordo, NM 88310, USA",32.9167554,-105.9256665,5.0
"Durango Park Mini Golf","650 S Camino Del Rio, Durango, CO 81301, USA",37.2454334,-107.8723395,3.7
"Black Mesa Golf Club","115 NM-399, Española, NM 87532, USA",35.9701276,-106.0600787,3.6
"Adventure Zone","251 Redd Rd, El Paso, TX 79932, USA",31.8642510,-106.5815020,3.7
"Gallup Cultural Center","201 E Hwy 66, Gallup, NM 87301, USA",35.5292500,-108.7400880,4.2
"Pinon Hills Golf Course","2101 Sunrise Pkwy, Farmington, NM 87401, USA",36.7681497,-108.1782155,4.7
"University of New Mexico: Golf Course Championship","3601 University Blvd SE, Albuquerque, NM 87106, USA",35.0316000,-106.6310073,4.3
"Cochiti Golf Club","5200 Cochiti Highway, Cochiti Lake, NM 87083, United States",35.6668360,-106.3478510,4.6
"NMSU Golf Course","3000 Herb Wimberly Drive, Las Cruces, NM 88011, USA",32.2864015,-106.7257211,4.4
"Civitan Golf Course","2200 N Dustin Ave, Farmington, NM 87401, USA",36.7505271,-108.2017079,4.4
"Rockwind Community Links","5001 Jack Gomez Blvd, Hobbs, NM 88240, USA",32.7717910,-103.2013477,4.4
"New Mexico Tech Golf Course","801 Leroy Pl, Socorro, NM 87801, USA",34.0671727,-106.9135407,4.3
"Desert Greens Golf Course","10035 Country Club Ln NW, Albuquerque, NM 87114, USA",35.1975161,-106.6854391,3.9
"Sandia Golf Club","30 Rainbow Rd, Albuquerque, NM 87113, USA",35.2067837,-106.5669044,4.3
"Twin Warriors Golf Club","1301 Tuyuna Trail, Santa Ana Pueblo, NM 87004, USA",35.3460876,-106.5662154,4.5
"Ladera Golf Course","3401 Ladera Dr NW, Albuquerque, NM 87120, USA",35.1217844,-106.7096320,4.1
"Los Alamos County Golf Course","4290 Diamond Dr, Los Alamos, NM 87544, USA",35.8986081,-106.3063920,4.1
"Sonoma Ranch Golf Course","1274 Golf Club Rd, Las Cruces, NM 88011, USA",32.3403893,-106.7370362,4.1
"Spring River Golf Course","1612 W 8th St, Roswell, NM 88201, USA",33.4002766,-104.5459758,4.3
"Isleta Eagle Golf Course","4001 NM-47, Albuquerque, NM 87105, USA",34.9417705,-106.6662866,4.2
"Cree Meadows Public Golf Course","301 Country Club Dr, Ruidoso, NM 88345, USA",33.3384400,-105.6666158,4.2
"Los Altos Golf Course","9717 Copper Ave NE, Albuquerque, NM 87123, USA",35.0846841,-106.5381982,4.0
"Paa-Ko Ridge Golf Club","1 Club House Dr, Sandia Park, NM 87047, USA",35.2074447,-106.3179671,4.8
"Angel Fire Resort Golf Course","10 Country Club Dr, Angel Fire, NM 87710, USA",36.3760398,-105.2870717,4.1
"Towa Golf Course","40 Buffalo Thunder Trail, Santa Fe, NM 87506, USA",35.8612372,-105.9973792,4.1
"Lake Carlsbad Golf Course","901 Muscatel Ave, Carlsbad, NM 88220, USA",32.4295968,-104.2177460,4.1
"North Golf Course","2201 Tucker Ave NE, Albuquerque, NM 87131, USA",35.0924332,-106.6202136,4.6
"Isleta Eagle Golf Course","11000 Broadway Blvd SE, Albuquerque, NM 87105, USA",34.9381090,-106.6619653,3.7
"Colonial Park Golf Course","1300 Colonial Pkwy, Clovis, NM 88101, USA",34.4402963,-103.1888472,4.2
"Fox Run Golf Course","1109 Susan Ave, Gallup, NM 87301, USA",35.5138541,-108.7187514,3.7
"Desert Lakes Golf Course","2351 Hamilton Rd, Alamogordo, NM 88310, USA",32.8588950,-105.9609530,4.5
"Tierra Del Sol Golf Club","1000 Golf Course Rd, Rio Communities, NM 87002, USA",34.6383429,-106.7262739,4.0
"Arroyo Del Oso Golf Course","7001 Osuna Rd NE, Albuquerque, NM 87109, USA",35.1393168,-106.5690814,4.1
"Bob-O's Family Fun Center","3851 Constitution Dr, El Paso, TX 79922, USA",31.8125240,-106.5543030,4.2
"Whispering Winds Golf Course","105 Forest Dr, Cannon AFB, NM 88103, USA",34.4038842,-103.3203963,4.3
"Marty Sanchez Links de Santa Fe Golf Course","205 Caja Del Rio Rd, Santa Fe, NM 87506, USA",35.6785924,-106.0765866,4.6
"Angel Fire Country Club","100 Country Club Dr, Angel Fire, NM 87710, USA",36.3737976,-105.2886300,4.6
"Putt-Putt Golf & Games","5100 San Mateo Blvd NE, Albuquerque, NM 87109, USA",35.1390621,-106.5857881,4.1
"Pier 25 Mini Golf","225 West St, New York, NY 10013, USA",40.7202889,-74.0141308,3.8
"Shipwrecked Miniature Golf","619 Court St, Brooklyn, NY 11231, USA",40.6708985,-74.0012257,4.5
"Randalls Island Golf & Entertainment Center","1 Randall's Island, New York, NY 10035, USA",40.7972263,-73.9248667,3.3
"Miniature Golf","100 Flushing Meadows Pedestrian Bridge, Flushing, NY 11368, USA",40.7522647,-73.8411252,4.6
"Figment Mini Golf","Ferry Line Rd, Brooklyn, NY 11231, USA",40.6921115,-74.0181337,NONE
"Flushing Meadows Golf Center","100 Flushing Meadow Corona Pk, Flushing, NY 11368, USA",40.7516624,-73.8417459,4.3
"Rocket Park Mini Golf","47-01 111th St, Queens, NY 11368, USA",40.7475733,-73.8519487,4.8
"Five Towns Mini Golf & Batting","570 Rockaway Turnpike, Lawrence, NY 11559, USA",40.6302710,-73.7372210,4.4
"Brookside Mini Golf","355 Midland Ave, Yonkers, NY 10704, USA",40.9274545,-73.8772777,3.8
"Aviator Golf Center","7015, 3200 Flatbush Ave, Brooklyn, NY 11234, United States",40.5901340,-73.9014240,3.8
"Spring Rock Golf Center","377 Denton Ave, New Hyde Park, NY 11040, USA",40.7490791,-73.6741754,4.1
"Randall's Island Park Miniature Golf Course","1st Dr, New York, NY 10035, USA",40.7958027,-73.9233810,2.5
"Turtle Cove Golf Center - Park Place Cafe","1 City Island Rd, Bronx, NY 10464, USA",40.8634276,-73.8077600,4.4
"Alley Pond Golf Center","232-1 Northern Blvd, Little Neck, NY 11362, USA",40.7643246,-73.7488046,4.2
"Staten Island FunPark","215 Schmidts Ln, Staten Island, NY 10314, USA",40.6095020,-74.1197520,4.0
"Forest Park Golf Course","101 Forest Park Dr, Woodhaven, NY 11421, USA",40.6971274,-73.8666398,4.0
"1slon Ltd","541 Lexington Ave, New York, NY 10022, USA",40.7561148,-73.9722118,NONE
"Douglaston Golf Course","6320 Marathon Pkwy, Douglaston, NY 11363, USA",40.7521280,-73.7307700,3.9
"Marine Park Golf Course","2880 Flatbush Ave, Brooklyn, NY 11236, USA",40.6004113,-73.9142866,4.2
"The Golf Club at Chelsea Piers","59 Chelsea Piers, New York, NY 10011, USA",40.7455330,-74.0100530,4.3
"Bethpage Miniature Golf","130 Hicksville Rd, Bethpage, NY 11714, USA",40.7244909,-73.4874400,3.0
"Crow's Nest Cove Mini Golf","741 S Ocean Ave, Freeport, NY 11520, USA",40.6339190,-73.5826350,3.7
"FunFuzion","29 Lecount Pl, New Rochelle, NY 10801, USA",40.9114452,-73.7795856,4.0
"Mini Golf at Eisenhower Park","Batting Cages, East Meadow, NY 11554, USA",40.7285096,-73.5736975,4.8
"Closter Golf Center","153 Homans Ave, Closter, NJ 07624, USA",40.9717881,-73.9543147,4.2
"Brooklyn Bazaar","150 Greenpoint Ave, Brooklyn, NY 11222, USA",40.7299355,-73.9546495,4.0
"Hole In One Miniature Golf","910 NJ-36, Leonardo, NJ 07737, USA",40.4136088,-74.0558210,4.5
"Hoboken Golf","2509, 1012 Grand St, Hoboken, NJ 07030, United States",40.7502240,-74.0330420,3.4
"Flushing Meadows Pitch & Putt","100 Flushing Meadows Pedestrian Bridge, Flushing, NY 11368, USA",40.7512747,-73.8403747,4.3
"Lake Norman Miniature Golf","18639 Statesville Rd, Cornelius, NC 28031, USA",35.4674248,-80.8743055,4.7
"Tropical Adventure Mini Golf","10124 Beach Dr SW, Calabash, NC 28467, USA",33.8913040,-78.5737160,4.6
"Corolla Adventure Golf","808 Ocean Trail, Corolla, NC 27927, USA",36.3281262,-75.8185768,4.3
"Lost Treasure Golf","1600 N Croatan Hwy, Kill Devil Hills, NC 27948, USA",36.0286650,-75.6707930,4.2
"Tropical Gardens Mini Golf","956 Patton Ave, Asheville, NC 28806, USA",35.5855885,-82.5898528,4.3
"Lost Treasure Golf & Raceway","976 Salter Path Rd, Salter Path, NC 28575, USA",34.6895830,-76.8792670,4.1
"Putt-Putt Fun Center","533 7th Ave SW, Hickory, NC 28602, USA",35.7221580,-81.3483229,4.2
"Mutiny Bay Adventure Golf","6704 S Croatan Hwy, Nags Head, NC 27959, USA",35.9192491,-75.6053616,4.2
"Sunrise Mountain Mini Golf","1675 NC-105, Boone, NC 28607, USA",36.2011500,-81.6815216,3.7
"Shipwreck Point Golf","13705 NC-50, Surf City, NC 28445, USA",34.4445177,-77.5609493,3.6
"Captain Jack's Miniature Golf","2903 E 10th St, Greenville, NC 27858, USA",35.6029420,-77.3387720,4.6
"River Country Mini Golf","1 Causeway Dr, Ocean Isle Beach, NC 28469, USA",33.8880564,-78.4360635,4.2
"Purple Planet 3D Mini Golf","6325 Wilkinson Blvd, Belmont, NC 28012, USA",35.2522245,-81.0478672,2.9
"Glow Golf","3500 Oleander Dr, Wilmington, NC 28403, USA",34.2117120,-77.9065093,3.3
"Putt-Putt Fun Center","1340 N Church St, Burlington, NC 27217, USA",36.0980880,-79.4161920,4.4
"Paradise Valley Par 3","110 Barton Creek Dr, Charlotte, NC 28262, USA",35.3159333,-80.7404720,4.1
"Galaxy Golf","2914 S Virginia Dare Trail, Nags Head, NC 27959, USA",35.9792888,-75.6369852,3.6
"Fantasy Golf & Game Room","3659 Soco Rd, Maggie Valley, NC 28751, USA",35.5169436,-83.0889873,4.6
"Mini Putt Family Entertainment","1912, 900 Benvenue Rd, Rocky Mount, NC 27804, United States",35.9667191,-77.8024454,4.3
"Chimney Rock Adventure Golf","339 Main St, Chimney Rock, NC 28720, USA",35.4386577,-82.2462119,4.4
"Oak Island Jungle Golf","6321 E Oak Island Dr, Oak Island, NC 28465, USA",33.9110608,-78.1008063,3.8
"Jurassic Putt","6926 S Croatan Hwy, Nags Head, NC 27959, USA",35.9146891,-75.6032125,3.3
"Pirate Blacklight Golf","3729 Sycamore Dairy Rd, Fayetteville, NC 28303, USA",35.0774264,-78.9443842,3.5
"Putt-Putt Fun Center","2418 N Main St, High Point, NC 27262, USA",35.9883590,-80.0256103,4.0
"Frisco Mini Golf and Go Karts","50212 Trent Lake Ln, Frisco, NC 27936, USA",35.2559287,-75.5894512,3.8
"Swingin' Things","133 Batting Cage Trail, Jacksonville, NC 28540, USA",34.8231970,-77.4608190,4.2
"Maggie Valley Carpet Golf","3054 Soco Rd, Maggie Valley, NC 28751, USA",35.5134266,-83.0795058,4.7
"Lunar Mini Golf of Gastonia","246 N New Hope Rd, Gastonia, NC 28054, USA",35.2652719,-81.1480452,4.2
"The Grass Course","1024 Ocean Trail, Corolla, NC 27927, USA",36.3601701,-75.8264435,4.7
"Putt-Putt Fun Center","1608 White Lake Dr, Elizabethtown, NC 28337, USA",34.6357438,-78.4854309,3.0
"Larry Bill's Fun Time Golf","2940 US-70, Goldsboro, NC 27530, USA",35.4318448,-78.0648488,3.9
"Black Pearl Mini Golf","614 Sea Mountain Hwy, North Myrtle Beach, SC 29582, USA",33.8343749,-78.6442255,4.0
"Paradise Golf & Arcade","3300 N Croatan Hwy, Kill Devil Hills, NC 27948, USA",36.0529651,-75.6857845,3.5
"Adventure Landing Gastonia","2600 E Franklin Blvd, Gastonia, NC 28056, USA",35.2610848,-81.1317500,4.0
"Mountasia Golf & Games","3729 Sycamore Dairy Rd #100, Fayetteville, NC 28303, USA",35.0774030,-78.9443870,3.8
"Mayday Golf","715 Highway 17 North, North Myrtle Beach, SC 29582, USA",33.8351058,-78.6726856,4.2
"Adventure Landing Raleigh","3311 Capital Blvd, Raleigh, NC 27604, USA",35.8252599,-78.5878557,4.0
"Funtasticks Charlotte (formerly Adventure Landing Charlotte)","10400 Cadillac St, Pineville, NC 28134, USA",35.0975285,-80.8793741,3.5
"Mini Golf At Boyd Park","840 N Church St, Hendersonville, NC 28792, USA",35.3213461,-82.4622537,4.8
"Jungle Lagoon Mini Golf","5320 Oleander Dr, Wilmington, NC 28403, USA",34.2070245,-77.8628117,3.6
"Golfin' Dolphin","134 Golfin Dolphin Dr, Cape Carteret, NC 28584, USA",34.6944890,-77.0692739,3.7
"Asheboro Mini Golf","1842 S Fayetteville St, Asheboro, NC 27205, USA",35.6803423,-79.8180187,5.0
"Frankie's Fun Park","11190 Fun Park Dr, Raleigh, NC 27617, USA",35.9193406,-78.7940190,4.4
"Putt-Putt Fun Center","3311 Footbridge Ln, Fayetteville, NC 28306, USA",34.9816620,-78.9721400,4.0
"401 Par Golf","5715 Fayetteville Rd, Raleigh, NC 27603, USA",35.7011847,-78.6677309,4.0
"Champions Golf Learning Center","485 Brookside Camp Rd, Hendersonville, NC 28792, USA",35.3747930,-82.4783440,4.7
"Adventure Landing Winston-Salem","1600 S Stratford Rd, Winston-Salem, NC 27103, USA",36.0720886,-80.3041841,4.1
"Pirates Island at Corolla Light Town Center","1159 Austin St, Corolla, NC 27927, USA",36.3736116,-75.8278219,4.4
"Tribal Island","901 US-17, Little River, SC 29566, USA",33.8708561,-78.6350880,4.2
"Bear Creek Adventures","5341-5375 US-64, Murphy, NC 28906, USA",35.0255470,-84.1299906,5.0
"Mutiny Bay Miniature Golf","301 US-17, North Myrtle Beach, SC 29582, USA",33.8255052,-78.6824492,4.3
"High Seas Miniature Golf","10001 Charlotte Hwy, Fort Mill, SC 29707, USA",35.0095591,-80.8545584,4.7
"Saltys Caddy Shack","705 Arendell St, Morehead City, NC 28557, USA",34.7208330,-76.7117780,5.0
"Riverside Golf and RV Park","611 Independence Blvd, Morganton, NC 28655, USA",35.7392024,-81.7215726,4.4
"Mr. Putty's Fun Park","2333 Dam Road, Tega Cay, SC 29708, USA",35.0456800,-80.9912390,4.8
"Molten Mountain","1010 Vereen Dr, North Myrtle Beach, SC 29582, USA",33.8381852,-78.6686313,4.2
"Mooresville Golf Range And Par 3","174 W Plaza Dr, Mooresville, NC 28117, USA",35.5916548,-80.8409777,4.2
"Hardy's Custom Golf","2003 W Pine St, Mt Airy, NC 27030, USA",36.5011180,-80.6585300,4.2
"Tribal Island Mini Golf","901 US-17, Little River, SC 29566, USA",33.8689023,-78.6335568,4.7
"Kannapolis Recreation Park","2225 Fowler St, Kannapolis, NC 28083, USA",35.5164585,-80.5823801,4.1
"2 Puttz Glow Golf","1765 I94 Business Loop E Suit 2, Dickinson, ND 58601, USA",46.8797977,-102.7586007,3.3
"Lucy's Amusement Park","5119 US-83, Minot, ND 58701, USA",48.1849269,-101.2930495,4.4
"The Putt District","17 Main St S Suite A, Minot, ND 58701, USA",48.2357408,-101.2926456,4.4
"Medora Mini Golf","Main St, Medora, ND 58645, USA",46.9135129,-103.5210695,5.0
"Fore Seasons Center","2525 N 19th St, Bismarck, ND 58503, USA",46.8348968,-100.7612001,3.8
"Pebble Creek Golf Course","2525 N 19th St, Bismarck, ND 58503, USA",46.8352090,-100.7615240,4.2
